Driver,DriverNumber,Team,LapTime,LapNumber,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,SpeedI1,SpeedI2,SpeedFL,SpeedST,TrackStatus,IsPersonalBest,LapStartTime,Year,Event,Session,LapTime_sec,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,QualiSegment,IsPushLap,CircuitName,Country,TrackType,Altitude_m,DRSZones,LapSpeedClass,TrackLength_m,NumCorners,CornerDensity,AvgCornerSpacing_m
BOR,5,Alfa Romeo,,1,,0 days 00:00:41.137000,0 days 00:00:35.215000,SOFT,1,TRUE,1,257,288,225,279,1,FALSE,0 days 00:14:29.441000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:16:14.976000,25.2,76,1017.1,FALSE,29.6,279,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
GAS,10,Alpine,0 days 00:01:24.729000,2,0 days 00:00:17.312000,0 days 00:00:36.594000,0 days 00:00:30.823000,MEDIUM,2,TRUE,1,292,320,214,325,1,TRUE,0 days 00:15:15.993000,2025,Abu Dhabi Grand Prix,Q,84.729,0 days 00:16:40.722000,25.2,76,1017.1,FALSE,29.6,279,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
COL,43,Alpine,0 days 00:01:24.468000,2,0 days 00:00:17.309000,0 days 00:00:36.477000,0 days 00:00:30.682000,SOFT,2,TRUE,1,292,321,217,325,1,TRUE,0 days 00:15:27.973000,2025,Abu Dhabi Grand Prix,Q,84.468,0 days 00:16:52.441000,25.2,76,1017.1,FALSE,29.6,279,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LAW,30,Racing Bulls,0 days 00:01:28.639000,2,0 days 00:00:17.222000,0 days 00:00:36.325000,0 days 00:00:35.092000,SOFT,2,TRUE,1,291,321,,326,1,FALSE,0 days 00:15:38.813000,2025,Abu Dhabi Grand Prix,Q,88.639,0 days 00:17:07.452000,25.1,76,1017,FALSE,29.4,281,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAM,44,Ferrari,0 days 00:01:24.068000,2,0 days 00:00:17.207000,0 days 00:00:36.456000,0 days 00:00:30.405000,MEDIUM,2,TRUE,1,289,322,219,325,1,TRUE,0 days 00:15:46.753000,2025,Abu Dhabi Grand Prix,Q,84.068,0 days 00:17:10.821000,25.1,76,1017,FALSE,29.4,281,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
STR,18,Aston Martin,0 days 00:01:23.772000,2,0 days 00:00:17.137000,0 days 00:00:36.279000,0 days 00:00:30.356000,SOFT,2,TRUE,1,292,321,216,325,1,TRUE,0 days 00:15:54.881000,2025,Abu Dhabi Grand Prix,Q,83.772,0 days 00:17:18.653000,25.1,76,1017,FALSE,29.4,281,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HUL,27,Alfa Romeo,0 days 00:01:23.473000,2,0 days 00:00:17.219000,0 days 00:00:36.177000,0 days 00:00:30.077000,SOFT,2,TRUE,1,289,321,218,324,1,TRUE,0 days 00:16:07.749000,2025,Abu Dhabi Grand Prix,Q,83.473,0 days 00:17:31.222000,25.1,76,1017,FALSE,29.4,281,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BOR,5,Alfa Romeo,0 days 00:01:23.664000,2,0 days 00:00:17.193000,0 days 00:00:36.217000,0 days 00:00:30.254000,SOFT,2,TRUE,1,288,321,219,325,1,TRUE,0 days 00:16:14.976000,2025,Abu Dhabi Grand Prix,Q,83.664,0 days 00:17:38.640000,25.1,76,1017,FALSE,29.4,281,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
GAS,10,Alpine,0 days 00:01:58.587000,3,0 days 00:00:27.561000,0 days 00:00:49.612000,0 days 00:00:41.414000,MEDIUM,3,TRUE,1,164,290,,242,1,FALSE,0 days 00:16:40.722000,2025,Abu Dhabi Grand Prix,Q,118.587,0 days 00:18:39.309000,25.2,76,1017.1,FALSE,29.5,291,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
COL,43,Alpine,0 days 00:01:50.882000,3,0 days 00:00:22.408000,0 days 00:00:46.659000,0 days 00:00:41.815000,SOFT,3,TRUE,1,225,252,,248,1,FALSE,0 days 00:16:52.441000,2025,Abu Dhabi Grand Prix,Q,110.882,0 days 00:18:43.323000,25.2,76,1017.1,FALSE,29.5,291,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
VER,1,Red Bull Racing,,1,,0 days 00:00:47.515000,0 days 00:00:49.609000,SOFT,1,TRUE,1,236,256,226,242,1,FALSE,0 days 00:16:47.163000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:18:47.398000,25.2,76,1017.1,FALSE,29.5,291,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
TSU,22,Red Bull Racing,,1,,0 days 00:00:43.127000,0 days 00:00:52.618000,SOFT,1,TRUE,1,242,244,225,272,1,FALSE,0 days 00:16:50.214000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:18:53.756000,25.2,76,1017.1,FALSE,29.5,291,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAD,6,Racing Bulls,,1,,0 days 00:00:43.645000,0 days 00:00:43.789000,SOFT,1,TRUE,1,237,258,225,287,1,FALSE,0 days 00:17:09.832000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:02.101000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAM,44,Ferrari,0 days 00:01:57.364000,3,0 days 00:00:28.615000,0 days 00:00:48.560000,0 days 00:00:40.189000,MEDIUM,3,TRUE,1,213,226,,216,1,FALSE,0 days 00:17:10.821000,2025,Abu Dhabi Grand Prix,Q,117.364,0 days 00:19:08.185000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LEC,16,Ferrari,,1,,0 days 00:00:46.180000,0 days 00:00:41.128000,MEDIUM,1,TRUE,1,249,247,223,248,1,FALSE,0 days 00:17:13.637000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:10.685000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
STR,18,Aston Martin,0 days 00:01:59.687000,3,0 days 00:00:23.832000,0 days 00:00:50.372000,0 days 00:00:45.483000,SOFT,3,TRUE,1,223,202,123,171,1,TRUE,0 days 00:17:18.653000,2025,Abu Dhabi Grand Prix,Q,119.687,0 days 00:19:18.340000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
SAI,55,Williams,,1,,0 days 00:00:51.172000,0 days 00:00:40.555000,SOFT,1,TRUE,1,273,281,228,309,1,FALSE,0 days 00:17:18.264000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:20.658000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALB,23,Williams,,1,,0 days 00:00:47.819000,0 days 00:00:42.469000,SOFT,1,TRUE,1,282,281,227,292,1,FALSE,0 days 00:17:22.210000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:29.701000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HUL,27,Alfa Romeo,0 days 00:01:59.194000,3,0 days 00:00:28.367000,0 days 00:00:47.731000,0 days 00:00:43.096000,SOFT,3,TRUE,1,210,201,,209,1,FALSE,0 days 00:17:31.222000,2025,Abu Dhabi Grand Prix,Q,119.194,0 days 00:19:30.416000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BOR,5,Alfa Romeo,0 days 00:01:59.452000,3,0 days 00:00:26.751000,0 days 00:00:48.679000,0 days 00:00:44.022000,SOFT,3,TRUE,1,221,226,,179,1,FALSE,0 days 00:17:38.640000,2025,Abu Dhabi Grand Prix,Q,119.452,0 days 00:19:38.092000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALO,14,Aston Martin,,1,,0 days 00:00:43.113000,0 days 00:00:46.529000,SOFT,1,TRUE,1,261,282,225,272,1,FALSE,0 days 00:17:34.433000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:38.493000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
NOR,4,McLaren,,1,,0 days 00:00:43.771000,0 days 00:00:44.361000,SOFT,1,TRUE,1,226,280,223,284,1,FALSE,0 days 00:17:39.651000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:46.029000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LAW,30,Racing Bulls,,3,0 days 00:01:21.028000,0 days 00:00:45.099000,0 days 00:00:40.565000,SOFT,1,TRUE,2,244,268,225,251,1,FALSE,0 days 00:17:07.452000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:54.167000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
OCO,31,Haas,,1,,0 days 00:00:43.290000,0 days 00:00:37.526000,SOFT,1,TRUE,1,224,278,223,278,1,FALSE,0 days 00:17:48.395000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:19:58.664000,25.2,76,1017.1,FALSE,29.5,280,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BEA,87,Haas,,1,,0 days 00:00:43.376000,0 days 00:00:35.080000,SOFT,1,TRUE,1,251,266,226,269,1,FALSE,0 days 00:17:52.222000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:20:06.513000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
VER,1,Red Bull Racing,0 days 00:01:23.325000,2,0 days 00:00:17.095000,0 days 00:00:36.151000,0 days 00:00:30.079000,SOFT,2,TRUE,1,292,323,220,329,1,TRUE,0 days 00:18:47.398000,2025,Abu Dhabi Grand Prix,Q,83.325,0 days 00:20:10.723000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
TSU,22,Red Bull Racing,0 days 00:01:23.650000,2,0 days 00:00:17.173000,0 days 00:00:36.036000,0 days 00:00:30.441000,SOFT,2,TRUE,1,293,325,221,330,1,TRUE,0 days 00:18:53.756000,2025,Abu Dhabi Grand Prix,Q,83.65,0 days 00:20:17.406000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAD,6,Racing Bulls,0 days 00:01:23.614000,2,0 days 00:00:17.129000,0 days 00:00:36.312000,0 days 00:00:30.173000,SOFT,2,TRUE,1,291,322,221,328,1,TRUE,0 days 00:19:02.101000,2025,Abu Dhabi Grand Prix,Q,83.614,0 days 00:20:25.715000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
PIA,81,McLaren,,1,,0 days 00:00:51.477000,0 days 00:00:41.829000,SOFT,1,TRUE,1,246,236,223,110,1,FALSE,0 days 00:17:56.827000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:20:30.215000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LEC,16,Ferrari,0 days 00:01:23.994000,2,0 days 00:00:17.229000,0 days 00:00:36.412000,0 days 00:00:30.353000,MEDIUM,2,TRUE,1,289,321,220,327,1,TRUE,0 days 00:19:10.685000,2025,Abu Dhabi Grand Prix,Q,83.994,0 days 00:20:34.679000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ANT,12,Mercedes,,1,,0 days 00:00:47.825000,0 days 00:00:41.082000,SOFT,1,TRUE,1,174,268,222,269,1,FALSE,0 days 00:18:09.469000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:20:38.328000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
SAI,55,Williams,0 days 00:01:23.627000,2,0 days 00:00:17.067000,0 days 00:00:36.213000,0 days 00:00:30.347000,SOFT,2,TRUE,1,291,320,219,323,1,TRUE,0 days 00:19:20.658000,2025,Abu Dhabi Grand Prix,Q,83.627,0 days 00:20:44.285000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
RUS,63,Mercedes,,1,,0 days 00:00:45.160000,0 days 00:00:41.480000,SOFT,1,TRUE,1,247,256,226,170,1,FALSE,0 days 00:18:16.752000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:20:49.316000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALB,23,Williams,0 days 00:01:23.768000,2,0 days 00:00:17.105000,0 days 00:00:36.199000,0 days 00:00:30.464000,SOFT,2,TRUE,1,291,321,219,323,1,TRUE,0 days 00:19:29.701000,2025,Abu Dhabi Grand Prix,Q,83.768,0 days 00:20:53.469000,25.2,76,1017.1,FALSE,29.3,281,1.2,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
GAS,10,Alpine,0 days 00:02:20.879000,4,0 days 00:00:54.743000,0 days 00:00:47.457000,0 days 00:00:38.679000,SOFT,1,TRUE,2,222,160,224,234,1,FALSE,0 days 00:18:39.309000,2025,Abu Dhabi Grand Prix,Q,140.879,0 days 00:21:00.188000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALO,14,Aston Martin,0 days 00:01:23.417000,2,0 days 00:00:17.031000,0 days 00:00:36.171000,0 days 00:00:30.215000,SOFT,2,TRUE,1,293,321,221,326,1,TRUE,0 days 00:19:38.493000,2025,Abu Dhabi Grand Prix,Q,83.417,0 days 00:21:01.910000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
NOR,4,McLaren,0 days 00:01:23.430000,2,0 days 00:00:17.302000,0 days 00:00:36.258000,0 days 00:00:29.870000,SOFT,2,TRUE,1,292,322,221,329,1,TRUE,0 days 00:19:46.029000,2025,Abu Dhabi Grand Prix,Q,83.43,0 days 00:21:09.459000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LAW,30,Racing Bulls,0 days 00:01:23.444000,4,0 days 00:00:17.149000,0 days 00:00:36.147000,0 days 00:00:30.148000,SOFT,2,TRUE,2,292,324,220,328,1,TRUE,0 days 00:19:54.167000,2025,Abu Dhabi Grand Prix,Q,83.444,0 days 00:21:17.611000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAM,44,Ferrari,0 days 00:02:11.832000,4,0 days 00:00:46.138000,0 days 00:00:47.335000,0 days 00:00:38.359000,SOFT,1,TRUE,2,251,254,223,253,1,FALSE,0 days 00:19:08.185000,2025,Abu Dhabi Grand Prix,Q,131.832,0 days 00:21:20.017000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
OCO,31,Haas,0 days 00:01:23.676000,2,0 days 00:00:17.189000,0 days 00:00:36.077000,0 days 00:00:30.410000,SOFT,2,TRUE,1,293,323,220,329,1,TRUE,0 days 00:19:58.664000,2025,Abu Dhabi Grand Prix,Q,83.676,0 days 00:21:22.340000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
STR,18,Aston Martin,0 days 00:02:07.458000,4,0 days 00:00:25.973000,0 days 00:00:55.004000,0 days 00:00:46.481000,SOFT,4,TRUE,1,172,128,224,257,1,TRUE,0 days 00:19:18.340000,2025,Abu Dhabi Grand Prix,Q,127.458,0 days 00:21:25.798000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BEA,87,Haas,0 days 00:01:23.254000,2,0 days 00:00:17.023000,0 days 00:00:36.078000,0 days 00:00:30.153000,SOFT,2,TRUE,1,292,322,220,324,1,TRUE,0 days 00:20:06.513000,2025,Abu Dhabi Grand Prix,Q,83.254,0 days 00:21:29.767000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
COL,43,Alpine,,4,0 days 00:01:24.140000,0 days 00:00:48.307000,0 days 00:00:38.346000,SOFT,1,TRUE,2,215,305,226,229,1,FALSE,0 days 00:18:43.323000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:21:34.119000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
PIA,81,McLaren,0 days 00:01:23.255000,2,0 days 00:00:17.058000,0 days 00:00:36.198000,0 days 00:00:29.999000,SOFT,2,TRUE,1,292,319,219,327,1,TRUE,0 days 00:20:30.215000,2025,Abu Dhabi Grand Prix,Q,83.255,0 days 00:21:53.470000,25.2,77,1017.1,FALSE,29.3,269,1.8,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ANT,12,Mercedes,0 days 00:01:23.481000,2,0 days 00:00:17.024000,0 days 00:00:36.225000,0 days 00:00:30.232000,SOFT,2,TRUE,1,294,324,220,328,1,TRUE,0 days 00:20:38.328000,2025,Abu Dhabi Grand Prix,Q,83.481,0 days 00:22:01.809000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
VER,1,Red Bull Racing,0 days 00:01:58.039000,3,0 days 00:00:25.374000,0 days 00:00:49.422000,0 days 00:00:43.243000,SOFT,3,TRUE,1,195,231,,200,1,FALSE,0 days 00:20:10.723000,2025,Abu Dhabi Grand Prix,Q,118.039,0 days 00:22:08.762000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
TSU,22,Red Bull Racing,0 days 00:01:52.778000,3,0 days 00:00:22.048000,0 days 00:00:48.040000,0 days 00:00:42.690000,SOFT,3,TRUE,1,217,259,,202,1,FALSE,0 days 00:20:17.406000,2025,Abu Dhabi Grand Prix,Q,112.778,0 days 00:22:10.184000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
RUS,63,Mercedes,0 days 00:01:23.247000,2,0 days 00:00:17.008000,0 days 00:00:36.130000,0 days 00:00:30.109000,SOFT,2,TRUE,1,293,324,220,328,1,TRUE,0 days 00:20:49.316000,2025,Abu Dhabi Grand Prix,Q,83.247,0 days 00:22:12.563000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAD,6,Racing Bulls,0 days 00:01:48.316000,3,0 days 00:00:19.707000,0 days 00:00:46.989000,0 days 00:00:41.620000,SOFT,3,TRUE,1,262,172,,193,1,FALSE,0 days 00:20:25.715000,2025,Abu Dhabi Grand Prix,Q,108.316,0 days 00:22:14.031000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LEC,16,Ferrari,0 days 00:01:44.622000,3,0 days 00:00:21.567000,0 days 00:00:41.575000,0 days 00:00:41.480000,MEDIUM,3,TRUE,1,221,286,,293,1,FALSE,0 days 00:20:34.679000,2025,Abu Dhabi Grand Prix,Q,104.622,0 days 00:22:19.301000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
GAS,10,Alpine,0 days 00:01:23.522000,5,0 days 00:00:17.076000,0 days 00:00:36.200000,0 days 00:00:30.246000,SOFT,2,TRUE,2,294,323,222,327,1,TRUE,0 days 00:21:00.188000,2025,Abu Dhabi Grand Prix,Q,83.522,0 days 00:22:23.710000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
SAI,55,Williams,0 days 00:01:57.662000,3,0 days 00:00:26.737000,0 days 00:00:49.693000,0 days 00:00:41.232000,SOFT,3,TRUE,1,208,254,,233,1,FALSE,0 days 00:20:44.285000,2025,Abu Dhabi Grand Prix,Q,117.662,0 days 00:22:41.947000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HAM,44,Ferrari,0 days 00:01:23.394000,5,0 days 00:00:17.180000,0 days 00:00:36.143000,0 days 00:00:30.071000,SOFT,2,TRUE,2,289,321,221,325,1,TRUE,0 days 00:21:20.017000,2025,Abu Dhabi Grand Prix,Q,83.394,0 days 00:22:43.411000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALB,23,Williams,0 days 00:01:50.077000,3,0 days 00:00:20.317000,0 days 00:00:49.428000,0 days 00:00:40.332000,SOFT,3,TRUE,1,242,253,,254,1,FALSE,0 days 00:20:53.469000,2025,Abu Dhabi Grand Prix,Q,110.077,0 days 00:22:43.546000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
HUL,27,Alfa Romeo,,4,,0 days 00:00:47.643000,0 days 00:00:44.134000,SOFT,4,FALSE,2,224,234,222,232,1,FALSE,0 days 00:19:30.416000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:22:45.009000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
STR,18,Aston Martin,0 days 00:01:23.603000,5,0 days 00:00:17.112000,0 days 00:00:36.145000,0 days 00:00:30.346000,SOFT,5,TRUE,1,294,323,216,327,1,TRUE,0 days 00:21:25.798000,2025,Abu Dhabi Grand Prix,Q,83.603,0 days 00:22:49.401000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BOR,5,Alfa Romeo,,4,,0 days 00:00:51.526000,0 days 00:00:41.622000,SOFT,4,FALSE,2,197,158,225,184,1,FALSE,0 days 00:19:38.092000,2025,Abu Dhabi Grand Prix,Q,,0 days 00:22:55.585000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
COL,43,Alpine,0 days 00:01:23.947000,5,0 days 00:00:17.138000,0 days 00:00:36.356000,0 days 00:00:30.453000,SOFT,2,TRUE,2,294,322,219,328,1,TRUE,0 days 00:21:34.119000,2025,Abu Dhabi Grand Prix,Q,83.947,0 days 00:22:58.066000,25.2,77,1017.1,FALSE,29.3,271,1.6,Q1,1,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
ALO,14,Aston Martin,0 days 00:02:04.315000,3,0 days 00:00:30.755000,0 days 00:00:47.927000,0 days 00:00:45.633000,SOFT,3,TRUE,1,186,189,,255,1,FALSE,0 days 00:21:01.910000,2025,Abu Dhabi Grand Prix,Q,124.315,0 days 00:23:06.225000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
NOR,4,McLaren,0 days 00:01:57.707000,3,0 days 00:00:24.670000,0 days 00:00:49.607000,0 days 00:00:43.430000,SOFT,3,TRUE,1,198,224,,181,1,FALSE,0 days 00:21:09.459000,2025,Abu Dhabi Grand Prix,Q,117.707,0 days 00:23:07.166000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
LAW,30,Racing Bulls,0 days 00:01:54.759000,5,0 days 00:00:22.998000,0 days 00:00:51.389000,0 days 00:00:40.372000,SOFT,3,TRUE,2,207,270,,194,1,FALSE,0 days 00:21:17.611000,2025,Abu Dhabi Grand Prix,Q,114.759,0 days 00:23:12.370000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
OCO,31,Haas,0 days 00:01:57.162000,3,0 days 00:00:24.039000,0 days 00:00:49.030000,0 days 00:00:44.093000,SOFT,3,TRUE,1,211,213,,218,1,FALSE,0 days 00:21:22.340000,2025,Abu Dhabi Grand Prix,Q,117.162,0 days 00:23:19.502000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
BEA,87,Haas,0 days 00:01:58.574000,3,0 days 00:00:26.392000,0 days 00:00:49.216000,0 days 00:00:42.966000,SOFT,3,TRUE,1,218,201,,194,1,FALSE,0 days 00:21:29.767000,2025,Abu Dhabi Grand Prix,Q,118.574,0 days 00:23:28.341000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
PIA,81,McLaren,0 days 00:01:53.097000,3,0 days 00:00:26.003000,0 days 00:00:47.102000,0 days 00:00:39.992000,SOFT,3,TRUE,1,223,220,,214,1,FALSE,0 days 00:21:53.470000,2025,Abu Dhabi Grand Prix,Q,113.097,0 days 00:23:46.567000,25.2,77,1017.2,FALSE,29.4,289,1.3,Q1,0,Yas Marina,UAE,Permanent,10,2,Medium,5553,21,0.00378174,264.4285714
